"","StuID","Tier","SchlID","TeachID","Tx","Cohort","Keep","Time","t","NWFcls","NWFwrc","ORFwc","SAwrS","SAsrS","SAtoS","RMwidRS","RMwdaRS","na"
"1926",4495,2,44,225,"control",1,1,3,2,NA,NA,NA,NA,NA,541,NA,NA,"miss"
"1927",4496,2,44,225,"control",1,1,3,2,NA,NA,NA,NA,NA,628,NA,NA,"miss"
"1928",4499,2,44,225,"control",1,1,3,2,NA,NA,NA,NA,NA,541,NA,NA,"miss"
"1929",4501,2,44,225,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1930",4506,2,44,226,"control",1,1,3,2,NA,NA,NA,NA,NA,613,NA,NA,"miss"
"1931",4518,2,44,226,"control",1,1,3,2,NA,NA,NA,NA,NA,591,NA,NA,"miss"
"1932",4525,2,44,227,"control",1,1,3,2,NA,NA,NA,NA,NA,534,NA,NA,"miss"
"1933",4526,2,44,227,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1934",4538,2,44,227,"control",1,1,3,2,NA,NA,NA,NA,NA,639,NA,NA,"miss"
"1935",4540,2,44,228,"control",1,1,3,2,NA,NA,NA,NA,NA,545,NA,NA,"miss"
"1936",4541,2,44,228,"control",1,1,3,2,NA,NA,NA,NA,NA,613,NA,NA,"miss"
"1937",4543,2,44,228,"control",1,1,3,2,NA,NA,NA,NA,NA,595,NA,NA,"miss"
"1938",4549,2,44,228,"control",1,1,3,2,NA,NA,NA,NA,NA,551,NA,NA,"miss"
"1939",4559,2,44,229,"control",1,1,3,2,NA,NA,NA,NA,NA,567,NA,NA,"miss"
"1940",4560,2,44,229,"control",1,1,3,2,NA,NA,NA,NA,NA,621,NA,NA,"miss"
"1941",4564,2,44,229,"control",1,1,3,2,NA,NA,NA,NA,NA,587,NA,NA,"miss"
"1942",4566,2,44,229,"control",1,1,3,2,NA,NA,NA,NA,NA,547,NA,NA,"miss"
"1943",4573,2,44,229,"control",1,1,3,2,NA,NA,NA,NA,NA,585,NA,NA,"miss"
"1944",4578,2,44,230,"control",1,1,3,2,NA,NA,NA,NA,NA,563,NA,NA,"miss"
"1945",4579,2,44,230,"control",1,1,3,2,NA,NA,NA,NA,NA,551,NA,NA,"miss"
"1946",4590,2,44,230,"control",1,1,3,2,NA,NA,NA,NA,NA,573,NA,NA,"miss"
"1947",6024,2,45,128,"control",1,1,3,2,NA,NA,NA,NA,NA,558,NA,NA,"miss"
"1948",5756,2,45,159,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1949",5793,2,45,159,"control",1,1,3,2,NA,NA,NA,NA,NA,607,NA,NA,"miss"
"1950",5798,2,45,159,"control",1,1,3,2,NA,NA,NA,NA,NA,541,NA,NA,"miss"
"1951",5817,2,45,159,"control",1,1,3,2,NA,NA,NA,NA,NA,613,NA,NA,"miss"
"1952",5825,2,45,159,"control",1,1,3,2,NA,NA,NA,NA,NA,512,NA,NA,"miss"
"1953",5750,2,45,160,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1954",5762,2,45,160,"control",1,1,3,2,NA,NA,NA,NA,NA,577,NA,NA,"miss"
"1955",5766,2,45,160,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1956",5786,2,45,160,"control",1,1,3,2,NA,NA,NA,NA,NA,600,NA,NA,"miss"
"1957",5797,2,45,160,"control",1,1,3,2,NA,NA,NA,NA,NA,545,NA,NA,"miss"
"1958",5820,2,45,160,"control",1,1,3,2,NA,NA,NA,NA,NA,613,NA,NA,"miss"
"1959",5787,2,45,161,"control",1,1,3,2,NA,NA,NA,NA,NA,607,NA,NA,"miss"
"1960",5805,2,45,161,"control",1,1,3,2,NA,NA,NA,NA,NA,521,NA,NA,"miss"
"1961",5812,2,45,161,"control",1,1,3,2,NA,NA,NA,NA,NA,598,NA,NA,"miss"
"1962",5748,2,45,162,"control",1,1,3,2,NA,NA,NA,NA,NA,598,NA,NA,"miss"
"1963",5763,2,45,162,"control",1,1,3,2,NA,NA,NA,NA,NA,598,NA,NA,"miss"
"1964",5764,2,45,162,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1965",5770,2,45,162,"control",1,1,3,2,NA,NA,NA,NA,NA,569,NA,NA,"miss"
"1966",5773,2,45,162,"control",1,1,3,2,NA,NA,NA,NA,NA,575,NA,NA,"miss"
"1967",5804,2,45,162,"control",1,1,3,2,NA,NA,NA,NA,NA,616,NA,NA,"miss"
"1968",5807,2,45,162,"control",1,1,3,2,NA,NA,NA,NA,NA,554,NA,NA,"miss"
"1969",5822,2,45,162,"control",1,1,3,2,NA,NA,NA,NA,NA,560,NA,NA,"miss"
"1970",109,2,2,16,"control",1,1,2,1,61,17,65,530,543,552,36,9,"no_miss"
"1971",112,2,2,16,"control",1,1,2,1,46,14,34,512,553,531,29,17,"no_miss"
"1972",117,2,2,16,"control",1,1,2,1,47,10,22,470,462,481,29,9,"no_miss"
"1973",118,2,2,16,"control",1,1,2,1,45,10,81,584,608,612,51,18,"no_miss"
"1974",119,2,2,16,"control",1,1,2,1,75,2,58,475,519,513,37,18,"no_miss"
"1975",121,2,2,16,"control",1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1976",126,2,2,16,"control",1,1,2,1,47,0,52,492,608,538,37,12,"no_miss"
"1977",129,2,2,16,"control",1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1978",132,2,2,16,"control",1,1,2,1,78,6,56,530,512,520,39,14,"no_miss"
"1979",134,2,2,16,"control",1,1,2,1,47,13,53,512,565,561,41,18,"no_miss"
"1980",135,2,2,18,"control",1,1,2,1,65,6,47,486,512,513,40,17,"no_miss"
"1981",139,2,2,18,"control",1,1,2,1,77,2,50,498,543,515,33,18,"no_miss"
"1982",143,2,2,18,"control",1,1,2,1,40,0,31,521,565,550,41,18,"no_miss"
"1983",145,2,2,18,"control",1,1,2,1,62,18,57,584,553,561,44,24,"no_miss"
"1984",150,2,2,18,"control",1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1985",153,2,2,18,"control",1,1,2,1,53,16,31,475,500,510,35,18,"no_miss"
"1986",155,2,2,18,"control",1,1,2,1,57,8,52,470,553,507,34,14,"no_miss"
"1987",164,2,2,19,"control",1,1,2,1,69,0,43,558,565,564,46,20,"no_miss"
"1988",168,2,2,19,"control",1,1,2,1,66,10,46,421,519,487,31,12,"no_miss"
"1989",171,2,2,19,"control",1,1,2,1,95,25,61,505,565,548,42,20,"no_miss"
"1990",175,2,2,19,"control",1,1,2,1,53,7,59,486,582,540,40,15,"no_miss"
"1991",176,2,2,19,"control",1,1,2,1,84,1,63,530,565,561,47,15,"no_miss"
"1992",181,2,2,19,"control",1,1,2,1,34,8,22,388,526,486,38,16,"no_miss"
"1993",185,2,2,19,"control",1,1,2,1,68,5,30,459,506,494,24,10,"no_miss"
"1994",197,2,3,21,"control",1,1,2,1,83,23,67,459,534,523,48,18,"no_miss"
"1995",198,2,3,21,"control",1,1,2,1,29,8,28,433,506,481,22,13,"no_miss"
"1996",200,2,3,21,"control",1,1,2,1,79,1,49,521,582,559,46,21,"no_miss"
"1997",206,2,3,21,"control",1,1,2,1,99,34,75,584,608,569,59,27,"no_miss"
"1998",208,2,3,21,"control",1,1,2,1,109,25,57,512,565,531,53,22,"no_miss"
"1999",209,2,3,21,"control",1,1,2,1,31,10,21,459,495,500,40,19,"no_miss"
"2000",211,2,3,21,"control",1,1,2,1,96,25,61,608,608,559,45,15,"no_miss"
"2001",216,2,3,21,"control",1,1,2,1,43,11,23,486,543,513,29,11,"no_miss"
"2002",218,2,3,21,"control",1,1,2,1,77,26,61,558,632,566,46,25,"no_miss"
"2003",219,2,3,21,"control",1,1,2,1,26,6,15,433,506,478,26,10,"no_miss"
"2004",221,2,3,22,"control",1,1,2,1,83,2,54,584,543,569,50,34,"no_miss"
"2005",224,2,3,22,"control",1,1,2,1,52,4,49,584,543,552,40,7,"no_miss"
"2006",226,2,3,22,"control",1,1,2,1,84,24,55,584,543,569,42,27,"no_miss"
"2007",231,2,3,22,"control",1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"2008",233,2,3,22,"control",1,1,2,1,35,7,20,470,519,493,19,2,"no_miss"
"2009",235,2,3,22,"control",1,1,2,1,38,12,47,584,543,559,42,22,"no_miss"
"2010",236,2,3,22,"control",1,1,2,1,44,2,27,433,495,494,23,10,"no_miss"
"2011",238,2,3,22,"control",1,1,2,1,34,0,50,530,526,533,38,13,"no_miss"
"2012",245,2,3,22,"control",1,1,2,1,44,9,54,512,582,546,43,17,"no_miss"
"2013",379,2,5,28,"control",1,1,2,1,107,33,67,608,565,572,53,28,"no_miss"
"2014",381,2,5,28,"control",1,1,2,1,74,19,57,498,534,537,43,24,"no_miss"
"2015",382,2,5,28,"control",1,1,2,1,75,25,37,498,519,514,41,25,"no_miss"
"2016",383,2,5,28,"control",1,1,2,1,54,10,33,470,438,494,38,19,"no_miss"
"2017",386,2,5,28,"control",1,1,2,1,87,30,90,558,506,538,56,28,"no_miss"
"2018",387,2,5,28,"control",1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"2019",390,2,5,28,"control",1,1,2,1,91,23,28,505,500,515,25,1,"no_miss"
"2020",395,2,5,28,"control",1,1,2,1,59,17,65,530,534,520,45,23,"no_miss"
"2021",401,2,5,29,"control",1,1,2,1,87,25,46,512,534,538,42,26,"no_miss"
"2022",402,2,5,29,"control",1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"2023",411,2,5,29,"control",1,1,2,1,96,21,62,492,519,535,44,17,"no_miss"
"2024",412,2,5,29,"control",1,1,2,1,52,12,43,438,519,494,36,5,"no_miss"
"2025",416,2,5,29,"control",1,1,2,1,47,16,47,542,553,552,36,14,"no_miss"
"2026",913,2,7,10,"control",1,1,2,1,127,39,78,584,582,585,61,27,"no_miss"
"2027",916,2,7,10,"control",1,1,2,1,120,40,95,608,582,626,63,26,"no_miss"
"2028",917,2,7,10,"control",1,1,2,1,62,8,49,558,565,561,44,23,"no_miss"
"2029",927,2,7,10,"control",1,1,2,1,70,0,38,465,456,477,41,18,"no_miss"
"2030",937,2,7,11,"control",1,1,2,1,44,0,32,498,543,533,38,21,"no_miss"
"2031",945,2,7,11,"control",1,1,2,1,51,0,52,486,565,540,38,20,"no_miss"
"2032",946,2,7,11,"control",1,1,2,1,54,10,38,505,565,540,31,12,"no_miss"
"2033",949,2,7,11,"control",1,1,2,1,117,32,101,608,565,592,61,26,"no_miss"
"2034",955,2,7,11,"control",1,1,2,1,103,37,67,608,608,635,52,32,"no_miss"
"2035",956,2,7,11,"control",1,1,2,1,111,34,100,608,632,618,52,28,"no_miss"
"2036",959,2,7,13,"control",1,1,2,1,59,14,77,584,534,550,48,15,"no_miss"
"2037",960,2,7,13,"control",1,1,2,1,75,1,76,608,608,578,46,19,"no_miss"
"2038",961,2,7,13,"control",1,1,2,1,58,8,67,542,565,546,47,21,"no_miss"
"2039",971,2,7,13,"control",1,1,2,1,106,33,85,521,582,557,54,29,"no_miss"
"2040",972,2,7,13,"control",1,1,2,1,68,2,39,492,519,519,28,7,"no_miss"
"2041",973,2,7,13,"control",1,1,2,1,115,33,77,558,632,552,50,23,"no_miss"
"2042",974,2,7,13,"control",1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"2043",978,2,7,13,"control",1,1,2,1,83,26,65,530,582,559,53,24,"no_miss"
"2044",981,2,7,13,"control",1,1,2,1,143,47,99,608,608,601,68,35,"no_miss"
"2045",983,2,7,13,"control",1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"2046",986,2,7,17,"control",1,1,2,1,120,38,85,584,608,606,53,29,"no_miss"
"2047",987,2,7,17,"control",1,1,2,1,43,0,51,530,608,569,39,18,"no_miss"
"2048",992,2,8,31,"control",1,1,2,1,101,30,141,584,553,588,65,29,"no_miss"
"2049",997,2,8,31,"control",1,1,2,1,79,2,64,530,632,575,50,23,"no_miss"
"2050",1007,2,8,31,"control",1,1,2,1,88,0,80,608,608,557,48,16,"no_miss"
"2051",1010,2,8,31,"control",1,1,2,1,142,37,99,542,632,601,52,19,"no_miss"
"2052",1018,2,8,32,"control",1,1,2,1,71,2,59,512,565,540,36,17,"no_miss"
"2053",1023,2,8,32,"control",1,1,2,1,104,29,52,558,632,557,47,27,"no_miss"
"2054",1024,2,8,32,"control",1,1,2,1,39,3,32,449,526,498,27,4,"no_miss"
"2055",1025,2,8,32,"control",1,1,2,1,116,36,55,542,553,544,53,34,"no_miss"
"2056",1026,2,8,32,"control",1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"2057",1027,2,8,32,"control",1,1,2,1,99,25,89,530,582,554,50,17,"no_miss"
"2058",1029,2,8,32,"control",1,1,2,1,63,17,55,608,608,566,54,23,"no_miss"
"2059",1031,2,8,32,"control",1,1,2,1,133,43,84,608,608,578,53,32,"no_miss"
"2060",1035,2,8,32,"control",1,1,2,1,66,4,41,492,519,522,42,20,"no_miss"
"2061",1039,2,8,32,"control",1,1,2,1,52,2,50,521,582,550,46,15,"no_miss"
"2062",1040,2,8,32,"control",1,1,2,1,116,35,100,584,582,566,58,27,"no_miss"
"2063",1041,2,8,32,"control",1,1,2,1,48,9,33,530,553,533,37,9,"no_miss"
"2064",1038,2,8,33,"control",1,1,2,1,59,17,47,492,519,525,44,28,"no_miss"
"2065",1043,2,8,33,"control",1,1,2,1,72,0,58,542,582,564,48,19,"no_miss"
"2066",1045,2,8,33,"control",1,1,2,1,57,8,52,530,543,538,48,13,"no_miss"
"2067",1050,2,8,33,"control",1,1,2,1,81,2,59,521,565,546,39,17,"no_miss"
"2068",1055,2,8,33,"control",1,1,2,1,84,1,58,530,565,557,42,18,"no_miss"
"2069",1056,2,8,33,"control",1,1,2,1,92,3,46,542,608,552,38,19,"no_miss"
"2070",1057,2,8,33,"control",1,1,2,1,46,11,55,505,543,531,44,22,"no_miss"
"2071",1062,2,8,33,"control",1,1,2,1,118,36,97,584,632,597,53,33,"no_miss"
"2072",1064,2,8,33,"control",1,1,2,1,74,13,32,454,526,497,27,12,"no_miss"
"2073",849,2,10,35,"control",1,1,2,1,65,21,47,512,582,537,39,15,"no_miss"
"2074",850,2,10,35,"control",1,1,2,1,48,0,32,558,534,564,33,16,"no_miss"
"2075",855,2,10,35,"control",1,1,2,1,63,11,32,512,565,550,40,22,"no_miss"
"2076",859,2,10,35,"control",1,1,2,1,99,25,72,584,553,540,45,21,"no_miss"
"2077",867,2,10,35,"control",1,1,2,1,156,47,132,608,632,569,55,28,"no_miss"
"2078",868,2,10,35,"control",1,1,2,1,47,10,25,470,489,493,35,9,"no_miss"
"2079",870,2,10,35,"control",1,1,2,1,116,24,62,454,534,517,47,20,"no_miss"
"2080",873,2,10,36,"control",1,1,2,1,60,0,68,558,608,569,52,27,"no_miss"
"2081",874,2,10,36,"control",1,1,2,1,74,24,106,558,534,564,51,25,"no_miss"
"2082",875,2,10,36,"control",1,1,2,1,136,38,86,530,582,550,45,19,"no_miss"
"2083",877,2,10,36,"control",1,1,2,1,46,6,44,558,582,561,40,9,"no_miss"
"2084",883,2,10,36,"control",1,1,2,1,77,4,65,542,553,564,40,13,"no_miss"
"2085",884,2,10,36,"control",1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"2086",885,2,10,36,"control",1,1,2,1,113,33,68,542,582,575,50,22,"no_miss"
"2087",886,2,10,36,"control",1,1,2,1,57,3,43,530,608,548,42,18,"no_miss"
"2088",888,2,10,36,"control",1,1,2,1,114,27,117,584,632,606,48,16,"no_miss"
"2089",894,2,10,36,"control",1,1,2,1,80,26,61,542,565,592,56,25,"no_miss"
"2090",898,2,10,37,"control",1,1,2,1,57,17,43,530,608,561,38,11,"no_miss"
"2091",902,2,10,37,"control",1,1,2,1,136,41,82,584,565,564,66,33,"no_miss"
"2092",1068,2,12,41,"control",1,1,2,1,43,4,59,530,534,542,40,15,"no_miss"
"2093",1070,2,12,41,"control",1,1,2,1,70,0,54,542,526,557,43,18,"no_miss"
"2094",1073,2,12,41,"control",1,1,2,1,94,9,66,492,526,523,38,13,"no_miss"
"2095",1079,2,12,41,"control",1,1,2,1,85,19,59,558,553,548,40,14,"no_miss"
"2096",1086,2,12,42,"control",1,1,2,1,103,16,66,521,553,540,48,17,"no_miss"
"2097",1087,2,12,42,"control",1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"2098",1090,2,12,42,"control",1,1,2,1,79,0,56,530,526,537,43,11,"no_miss"
"2099",1093,2,12,42,"control",1,1,2,1,97,25,95,584,608,606,53,22,"no_miss"
"2100",1096,2,12,43,"control",1,1,2,1,71,0,56,542,565,550,47,22,"no_miss"
"2101",1103,2,12,43,"control",1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"2102",1105,2,12,43,"control",1,1,2,1,52,18,41,475,553,535,39,20,"no_miss"
"2103",1106,2,12,43,"control",1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"2104",1113,2,12,43,"control",1,1,2,1,61,17,56,521,500,530,41,16,"no_miss"
"2105",1115,2,12,43,"control",1,1,2,1,95,1,68,584,565,578,56,26,"no_miss"
"2106",710,2,16,5,"control",1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"2107",724,2,16,5,"control",1,1,2,1,31,0,13,475,506,500,19,14,"no_miss"
"2108",773,2,16,5,"control",1,1,2,1,18,3,29,433,526,493,25,5,"no_miss"
"2109",774,2,16,5,"control",1,1,2,1,100,31,79,584,582,552,51,22,"no_miss"
"2110",779,2,16,5,"control",1,1,2,1,56,13,31,465,506,497,34,10,"no_miss"
"2111",702,2,16,6,"control",1,1,2,1,39,9,38,470,543,513,41,8,"no_miss"
"2112",735,2,16,6,"control",1,1,2,1,50,9,29,530,553,535,31,17,"no_miss"
"2113",785,2,16,6,"control",1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"2114",730,2,16,49,"control",1,1,2,1,50,16,29,454,456,474,35,20,"no_miss"
"2115",740,2,16,49,"control",1,1,2,1,42,12,28,505,534,523,35,8,"no_miss"
"2116",746,2,16,49,"control",1,1,2,1,28,3,14,427,489,490,13,5,"no_miss"
"2117",3180,2,25,106,"control",1,1,2,1,44,7,28,505,553,542,35,8,"no_miss"
"2118",3186,2,25,106,"control",1,1,2,1,70,25,79,608,565,578,63,32,"no_miss"
"2119",3194,2,25,106,"control",1,1,2,1,58,20,54,542,565,564,50,24,"no_miss"
"2120",3242,2,25,106,"control",1,1,2,1,53,19,25,498,543,520,35,18,"no_miss"
"2121",3256,2,25,106,"control",1,1,2,1,66,25,35,558,553,552,42,31,"no_miss"
"2122",3286,2,25,106,"control",1,1,2,1,110,38,89,608,565,572,59,24,"no_miss"
"2123",3302,2,25,106,"control",1,1,2,1,51,14,35,480,519,520,34,14,"no_miss"
"2124",3346,2,25,106,"control",1,1,2,1,59,18,36,NA,NA,NA,45,27,"no_miss"
"2125",3126,2,25,107,"control",1,1,2,1,93,29,57,521,582,519,47,20,"no_miss"
"2126",3128,2,25,107,"control",1,1,2,1,28,10,27,505,543,538,43,20,"no_miss"
"2127",3238,2,25,107,"control",1,1,2,1,48,15,11,492,500,494,NA,NA,"no_miss"
"2128",3254,2,25,107,"control",1,1,2,1,56,0,28,486,512,514,36,18,"no_miss"
"2129",3288,2,25,107,"control",1,1,2,1,39,13,24,530,526,546,43,19,"no_miss"
"2130",3318,2,25,107,"control",1,1,2,1,87,29,69,530,582,546,55,25,"no_miss"
"2131",3322,2,25,107,"control",1,1,2,1,33,9,30,558,565,540,37,7,"no_miss"
"2132",3352,2,25,107,"control",1,1,2,1,44,0,55,558,534,535,35,1,"no_miss"
"2133",3151,2,26,109,"control",1,1,2,1,88,3,65,584,526,550,47,13,"no_miss"
"2134",3176,2,26,109,"control",1,1,2,1,76,3,58,542,526,544,57,27,"no_miss"
"2135",3208,2,26,109,"control",1,1,2,1,88,28,68,542,543,552,44,16,"no_miss"
"2136",3225,2,26,109,"control",1,1,2,1,84,25,80,558,632,597,54,25,"no_miss"
"2137",3246,2,26,109,"control",1,1,2,1,79,17,55,608,553,542,35,16,"no_miss"
"2138",3272,2,26,109,"control",1,1,2,1,66,0,50,530,565,542,41,26,"no_miss"
"2139",3306,2,26,109,"control",1,1,2,1,50,1,21,492,608,550,32,11,"no_miss"
"2140",3310,2,26,109,"control",1,1,2,1,80,2,33,521,553,538,45,16,"no_miss"
"2141",3210,2,26,110,"control",1,1,2,1,59,0,30,465,553,517,33,11,"no_miss"
"2142",3226,2,26,110,"control",1,1,2,1,70,1,37,505,565,540,37,9,"no_miss"
"2143",3245,2,26,110,"control",1,1,2,1,93,26,60,542,582,572,41,31,"no_miss"
"2144",6136,2,26,110,"control",1,1,2,1,57,0,43,498,500,519,NA,NA,"no_miss"
"2145",3153,2,26,111,"control",1,1,2,1,108,34,63,530,543,530,44,25,"no_miss"
"2146",3165,2,26,111,"control",1,1,2,1,41,0,19,475,473,483,14,3,"no_miss"
"2147",3221,2,26,111,"control",1,1,2,1,117,23,50,542,543,537,34,14,"no_miss"
"2148",3230,2,26,111,"control",1,1,2,1,65,10,37,505,582,538,40,9,"no_miss"
"2149",3244,2,26,111,"control",1,1,2,1,126,35,108,608,565,559,62,23,"no_miss"
"2150",5670,2,27,116,"control",1,1,2,1,79,24,41,498,565,531,43,19,"no_miss"
"2151",5674,2,27,116,"control",1,1,2,1,111,36,56,530,565,546,48,32,"no_miss"
"2152",5698,2,27,116,"control",1,1,2,1,56,18,37,505,519,531,39,17,"no_miss"
"2153",5714,2,27,116,"control",1,1,2,1,73,25,94,521,495,500,56,21,"no_miss"
"2154",5716,2,27,116,"control",1,1,2,1,49,11,24,521,582,535,39,9,"no_miss"
"2155",5737,2,27,116,"control",1,1,2,1,112,37,72,558,553,554,54,25,"no_miss"
"2156",5742,2,27,116,"control",1,1,2,1,83,28,72,608,543,557,50,22,"no_miss"
"2157",5692,2,27,117,"control",1,1,2,1,99,35,88,542,553,578,52,23,"no_miss"
"2158",5713,2,27,117,"control",1,1,2,1,82,22,59,558,553,540,NA,NA,"no_miss"
"2159",5738,2,27,117,"control",1,1,2,1,76,15,33,512,553,530,41,11,"no_miss"
"2160",5689,2,27,118,"control",1,1,2,1,62,1,38,530,543,544,NA,NA,"no_miss"
"2161",5704,2,27,118,"control",1,1,2,1,81,22,55,521,526,531,46,21,"no_miss"
"2162",5837,2,28,122,"control",1,1,2,1,100,15,84,608,534,569,55,29,"no_miss"
"2163",5852,2,28,122,"control",1,1,2,1,53,16,33,498,543,531,39,24,"no_miss"
"2164",5875,2,28,122,"control",1,1,2,1,79,9,38,486,500,513,30,7,"no_miss"
"2165",5887,2,28,122,"control",1,1,2,1,109,37,45,542,553,535,45,26,"no_miss"
"2166",5902,2,28,122,"control",1,1,2,1,44,12,32,NA,NA,NA,38,2,"no_miss"
"2167",5879,2,28,123,"control",1,1,2,1,47,8,18,459,489,486,34,14,"no_miss"
"2168",5858,2,28,124,"control",1,1,2,1,123,9,54,498,543,535,35,17,"no_miss"
"2169",5867,2,28,124,"control",1,1,2,1,159,54,87,558,543,548,59,29,"no_miss"
"2170",5869,2,28,124,"control",1,1,2,1,123,40,79,530,582,544,55,23,"no_miss"
"2171",5871,2,28,124,"control",1,1,2,1,52,9,56,584,543,548,47,18,"no_miss"
"2172",5872,2,28,124,"control",1,1,2,1,68,18,38,498,506,505,34,12,"no_miss"
"2173",5834,2,28,125,"control",1,1,2,1,126,44,45,521,500,517,43,29,"no_miss"
"2174",5897,2,28,125,"control",1,1,2,1,68,2,52,542,565,561,43,13,"no_miss"
"2175",5901,2,28,125,"control",1,1,2,1,137,43,81,542,534,531,44,21,"no_miss"
"2176",5904,2,28,125,"control",1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"2177",5775,2,28,162,"control",1,1,2,1,52,16,56,558,512,535,51,30,"no_miss"
"2178",6005,2,29,127,"control",1,1,2,1,117,39,80,505,565,531,49,28,"no_miss"
"2179",6006,2,29,127,"control",1,1,2,1,80,18,32,505,534,523,42,22,"no_miss"
"2180",6009,2,29,127,"control",1,1,2,1,67,15,23,512,526,535,27,12,"no_miss"
"2181",6044,2,29,127,"control",1,1,2,1,63,14,35,521,565,548,39,21,"no_miss"
"2182",6059,2,29,127,"control",1,1,2,1,119,37,64,558,582,569,49,25,"no_miss"
"2183",6086,2,29,127,"control",1,1,2,1,85,24,62,505,582,538,47,16,"no_miss"
"2184",6092,2,29,127,"control",1,1,2,1,59,12,25,486,512,508,31,5,"no_miss"
"2185",6094,2,29,127,"control",1,1,2,1,91,26,25,558,543,544,33,18,"no_miss"
"2186",6101,2,29,127,"control",1,1,2,1,110,35,55,584,553,572,53,26,"no_miss"
"2187",6104,2,29,127,"control",1,1,2,1,85,0,55,542,582,557,48,20,"no_miss"
"2188",6031,2,29,128,"control",1,1,2,1,128,36,71,521,526,531,51,22,"no_miss"
"2189",6045,2,29,128,"control",1,1,2,1,74,26,64,521,608,559,50,24,"no_miss"
"2190",6062,2,29,128,"control",1,1,2,1,73,12,54,486,512,523,NA,NA,"no_miss"
"2191",6065,2,29,128,"control",1,1,2,1,92,27,47,480,543,526,43,15,"no_miss"
"2192",6076,2,29,128,"control",1,1,2,1,130,42,73,530,543,540,54,32,"no_miss"
"2193",6081,2,29,128,"control",1,1,2,1,78,15,69,542,526,550,46,23,"no_miss"
"2194",6004,2,29,129,"control",1,1,2,1,49,12,34,480,500,502,44,23,"no_miss"
"2195",6010,2,29,129,"control",1,1,2,1,81,24,62,433,553,513,48,21,"no_miss"
"2196",6021,2,29,129,"control",1,1,2,1,44,7,32,498,553,528,33,15,"no_miss"
"2197",6095,2,29,129,"control",1,1,2,1,60,9,72,512,534,533,47,31,"no_miss"
"2198",6102,2,29,129,"control",1,1,2,1,62,7,43,498,543,546,41,28,"no_miss"
"2199",6003,2,29,130,"control",1,1,2,1,94,28,42,512,519,530,40,24,"no_miss"
"2200",6028,2,29,130,"control",1,1,2,1,113,35,87,530,565,561,61,33,"no_miss"
"2201",6034,2,29,130,"control",1,1,2,1,58,20,46,530,632,564,40,19,"no_miss"
"2202",6035,2,29,130,"control",1,1,2,1,73,19,33,492,565,520,42,19,"no_miss"
"2203",6048,2,29,130,"control",1,1,2,1,107,36,66,542,582,554,55,28,"no_miss"
"2204",6051,2,29,130,"control",1,1,2,1,49,12,64,558,519,535,NA,NA,"no_miss"
"2205",6056,2,29,130,"control",1,1,2,1,73,24,87,512,582,557,47,22,"no_miss"
"2206",6075,2,29,130,"control",1,1,2,1,76,0,47,498,543,522,40,6,"no_miss"
"2207",6088,2,29,130,"control",1,1,2,1,50,12,76,530,526,533,55,32,"no_miss"
"2208",6098,2,29,130,"control",1,1,2,1,193,68,121,558,526,554,64,36,"no_miss"
"2209",5929,2,30,132,"control",1,1,2,1,79,11,61,584,553,540,53,23,"no_miss"
"2210",5933,2,30,132,"control",1,1,2,1,60,13,43,512,543,533,39,21,"no_miss"
"2211",5939,2,30,132,"control",1,1,2,1,81,21,62,542,582,544,42,20,"no_miss"
"2212",5967,2,30,132,"control",1,1,2,1,81,26,49,492,553,530,42,15,"no_miss"
"2213",5969,2,30,132,"control",1,1,2,1,112,39,65,492,543,538,51,28,"no_miss"
"2214",5995,2,30,132,"control",1,1,2,1,23,5,17,433,519,501,36,17,"no_miss"
"2215",5924,2,30,133,"control",1,1,2,1,105,27,74,608,582,592,60,35,"no_miss"
"2216",5931,2,30,133,"control",1,1,2,1,67,4,56,608,582,550,48,28,"no_miss"
